model,mode,fold,img1,img2,similarity,label
insight,FP,07,cfp-dataset\Data\Images\320\frontal\02.jpg,cfp-dataset\Data\Images\320\profile\02.jpg,0.587151,1
insight,FP,07,cfp-dataset\Data\Images\320\frontal\02.jpg,cfp-dataset\Data\Images\320\profile\04.jpg,0.675205,1
insight,FP,07,cfp-dataset\Data\Images\320\frontal\08.jpg,cfp-dataset\Data\Images\320\profile\04.jpg,0.668249,1
insight,FP,07,cfp-dataset\Data\Images\320\frontal\01.jpg,cfp-dataset\Data\Images\320\profile\04.jpg,0.712082,1
insight,FP,07,cfp-dataset\Data\Images\320\frontal\08.jpg,cfp-dataset\Data\Images\320\profile\02.jpg,0.708683,1
insight,FP,07,cfp-dataset\Data\Images\321\frontal\08.jpg,cfp-dataset\Data\Images\321\profile\01.jpg,0.506148,1
insight,FP,07,cfp-dataset\Data\Images\321\frontal\08.jpg,cfp-dataset\Data\Images\321\profile\02.jpg,0.613813,1
insight,FP,07,cfp-dataset\Data\Images\321\frontal\09.jpg,cfp-dataset\Data\Images\321\profile\04.jpg,0.617809,1
insight,FP,07,cfp-dataset\Data\Images\321\frontal\10.jpg,cfp-dataset\Data\Images\321\profile\02.jpg,0.695193,1
insight,FP,07,cfp-dataset\Data\Images\321\frontal\02.jpg,cfp-dataset\Data\Images\321\profile\01.jpg,0.508070,1
insight,FP,07,cfp-dataset\Data\Images\321\frontal\07.jpg,cfp-dataset\Data\Images\321\profile\04.jpg,0.555960,1
insight,FP,07,cfp-dataset\Data\Images\321\frontal\07.jpg,cfp-dataset\Data\Images\321\profile\01.jpg,0.516929,1
insight,FP,07,cfp-dataset\Data\Images\322\frontal\02.jpg,cfp-dataset\Data\Images\322\profile\03.jpg,0.668697,1
insight,FP,07,cfp-dataset\Data\Images\322\frontal\03.jpg,cfp-dataset\Data\Images\322\profile\01.jpg,0.639644,1
insight,FP,07,cfp-dataset\Data\Images\322\frontal\10.jpg,cfp-dataset\Data\Images\322\profile\01.jpg,0.583027,1
insight,FP,07,cfp-dataset\Data\Images\322\frontal\01.jpg,cfp-dataset\Data\Images\322\profile\01.jpg,0.550624,1
insight,FP,07,cfp-dataset\Data\Images\322\frontal\09.jpg,cfp-dataset\Data\Images\322\profile\03.jpg,0.607641,1
insight,FP,07,cfp-dataset\Data\Images\322\frontal\02.jpg,cfp-dataset\Data\Images\322\profile\01.jpg,0.700926,1
insight,FP,07,cfp-dataset\Data\Images\322\frontal\10.jpg,cfp-dataset\Data\Images\322\profile\04.jpg,0.516091,1
insight,FP,07,cfp-dataset\Data\Images\323\frontal\10.jpg,cfp-dataset\Data\Images\323\profile\04.jpg,0.511654,1
insight,FP,07,cfp-dataset\Data\Images\323\frontal\09.jpg,cfp-dataset\Data\Images\323\profile\04.jpg,0.551594,1
insight,FP,07,cfp-dataset\Data\Images\323\frontal\08.jpg,cfp-dataset\Data\Images\323\profile\01.jpg,0.600968,1
insight,FP,07,cfp-dataset\Data\Images\323\frontal\02.jpg,cfp-dataset\Data\Images\323\profile\01.jpg,0.545777,1
insight,FP,07,cfp-dataset\Data\Images\323\frontal\05.jpg,cfp-dataset\Data\Images\323\profile\02.jpg,0.547437,1
insight,FP,07,cfp-dataset\Data\Images\323\frontal\05.jpg,cfp-dataset\Data\Images\323\profile\03.jpg,0.693127,1
insight,FP,07,cfp-dataset\Data\Images\323\frontal\10.jpg,cfp-dataset\Data\Images\323\profile\02.jpg,0.498818,1
insight,FP,07,cfp-dataset\Data\Images\324\frontal\10.jpg,cfp-dataset\Data\Images\324\profile\03.jpg,0.682967,1
insight,FP,07,cfp-dataset\Data\Images\324\frontal\09.jpg,cfp-dataset\Data\Images\324\profile\04.jpg,0.585918,1
insight,FP,07,cfp-dataset\Data\Images\324\frontal\08.jpg,cfp-dataset\Data\Images\324\profile\01.jpg,0.290869,1
insight,FP,07,cfp-dataset\Data\Images\324\frontal\05.jpg,cfp-dataset\Data\Images\324\profile\02.jpg,0.568219,1
insight,FP,07,cfp-dataset\Data\Images\324\frontal\01.jpg,cfp-dataset\Data\Images\324\profile\01.jpg,0.315054,1
insight,FP,07,cfp-dataset\Data\Images\324\frontal\02.jpg,cfp-dataset\Data\Images\324\profile\04.jpg,0.513709,1
insight,FP,07,cfp-dataset\Data\Images\324\frontal\02.jpg,cfp-dataset\Data\Images\324\profile\02.jpg,0.595991,1
insight,FP,07,cfp-dataset\Data\Images\325\frontal\09.jpg,cfp-dataset\Data\Images\325\profile\02.jpg,0.663231,1
insight,FP,07,cfp-dataset\Data\Images\325\frontal\02.jpg,cfp-dataset\Data\Images\325\profile\02.jpg,0.581038,1
insight,FP,07,cfp-dataset\Data\Images\325\frontal\02.jpg,cfp-dataset\Data\Images\325\profile\03.jpg,0.576007,1
insight,FP,07,cfp-dataset\Data\Images\325\frontal\10.jpg,cfp-dataset\Data\Images\325\profile\02.jpg,0.602843,1
insight,FP,07,cfp-dataset\Data\Images\325\frontal\01.jpg,cfp-dataset\Data\Images\325\profile\04.jpg,0.021257,1
insight,FP,07,cfp-dataset\Data\Images\325\frontal\08.jpg,cfp-dataset\Data\Images\325\profile\01.jpg,0.598125,1
insight,FP,07,cfp-dataset\Data\Images\325\frontal\09.jpg,cfp-dataset\Data\Images\325\profile\03.jpg,0.610251,1
insight,FP,07,cfp-dataset\Data\Images\326\frontal\06.jpg,cfp-dataset\Data\Images\326\profile\04.jpg,0.286762,1
insight,FP,07,cfp-dataset\Data\Images\326\frontal\02.jpg,cfp-dataset\Data\Images\326\profile\03.jpg,0.519794,1
insight,FP,07,cfp-dataset\Data\Images\326\frontal\07.jpg,cfp-dataset\Data\Images\326\profile\03.jpg,0.564427,1
insight,FP,07,cfp-dataset\Data\Images\326\frontal\04.jpg,cfp-dataset\Data\Images\326\profile\03.jpg,0.512644,1
insight,FP,07,cfp-dataset\Data\Images\326\frontal\07.jpg,cfp-dataset\Data\Images\326\profile\04.jpg,0.537318,1
insight,FP,07,cfp-dataset\Data\Images\326\frontal\03.jpg,cfp-dataset\Data\Images\326\profile\02.jpg,0.432278,1
insight,FP,07,cfp-dataset\Data\Images\326\frontal\08.jpg,cfp-dataset\Data\Images\326\profile\03.jpg,0.581955,1
insight,FP,07,cfp-dataset\Data\Images\327\frontal\05.jpg,cfp-dataset\Data\Images\327\profile\01.jpg,0.524032,1
insight,FP,07,cfp-dataset\Data\Images\327\frontal\01.jpg,cfp-dataset\Data\Images\327\profile\02.jpg,0.535265,1
insight,FP,07,cfp-dataset\Data\Images\327\frontal\04.jpg,cfp-dataset\Data\Images\327\profile\02.jpg,0.487714,1
insight,FP,07,cfp-dataset\Data\Images\327\frontal\09.jpg,cfp-dataset\Data\Images\327\profile\04.jpg,0.607390,1
insight,FP,07,cfp-dataset\Data\Images\327\frontal\10.jpg,cfp-dataset\Data\Images\327\profile\04.jpg,0.618976,1
insight,FP,07,cfp-dataset\Data\Images\327\frontal\02.jpg,cfp-dataset\Data\Images\327\profile\02.jpg,0.530153,1
insight,FP,07,cfp-dataset\Data\Images\327\frontal\04.jpg,cfp-dataset\Data\Images\327\profile\01.jpg,0.445463,1
insight,FP,07,cfp-dataset\Data\Images\328\frontal\06.jpg,cfp-dataset\Data\Images\328\profile\03.jpg,0.663558,1
insight,FP,07,cfp-dataset\Data\Images\328\frontal\03.jpg,cfp-dataset\Data\Images\328\profile\04.jpg,0.538418,1
insight,FP,07,cfp-dataset\Data\Images\328\frontal\02.jpg,cfp-dataset\Data\Images\328\profile\04.jpg,0.593432,1
insight,FP,07,cfp-dataset\Data\Images\328\frontal\03.jpg,cfp-dataset\Data\Images\328\profile\01.jpg,0.567605,1
insight,FP,07,cfp-dataset\Data\Images\328\frontal\08.jpg,cfp-dataset\Data\Images\328\profile\03.jpg,0.570417,1
insight,FP,07,cfp-dataset\Data\Images\328\frontal\05.jpg,cfp-dataset\Data\Images\328\profile\03.jpg,0.550749,1
insight,FP,07,cfp-dataset\Data\Images\328\frontal\04.jpg,cfp-dataset\Data\Images\328\profile\03.jpg,0.651971,1
insight,FP,07,cfp-dataset\Data\Images\329\frontal\05.jpg,cfp-dataset\Data\Images\329\profile\04.jpg,0.567241,1
insight,FP,07,cfp-dataset\Data\Images\329\frontal\01.jpg,cfp-dataset\Data\Images\329\profile\01.jpg,0.381306,1
insight,FP,07,cfp-dataset\Data\Images\329\frontal\10.jpg,cfp-dataset\Data\Images\329\profile\01.jpg,0.439455,1
insight,FP,07,cfp-dataset\Data\Images\329\frontal\09.jpg,cfp-dataset\Data\Images\329\profile\01.jpg,0.371627,1
insight,FP,07,cfp-dataset\Data\Images\329\frontal\01.jpg,cfp-dataset\Data\Images\329\profile\04.jpg,0.595394,1
insight,FP,07,cfp-dataset\Data\Images\329\frontal\07.jpg,cfp-dataset\Data\Images\329\profile\02.jpg,0.338438,1
insight,FP,07,cfp-dataset\Data\Images\329\frontal\02.jpg,cfp-dataset\Data\Images\329\profile\01.jpg,0.345116,1
insight,FP,07,cfp-dataset\Data\Images\330\frontal\01.jpg,cfp-dataset\Data\Images\330\profile\04.jpg,0.674859,1
insight,FP,07,cfp-dataset\Data\Images\330\frontal\01.jpg,cfp-dataset\Data\Images\330\profile\02.jpg,0.616214,1
insight,FP,07,cfp-dataset\Data\Images\330\frontal\06.jpg,cfp-dataset\Data\Images\330\profile\03.jpg,0.570435,1
insight,FP,07,cfp-dataset\Data\Images\330\frontal\03.jpg,cfp-dataset\Data\Images\330\profile\02.jpg,0.638683,1
insight,FP,07,cfp-dataset\Data\Images\330\frontal\07.jpg,cfp-dataset\Data\Images\330\profile\01.jpg,0.623621,1
insight,FP,07,cfp-dataset\Data\Images\330\frontal\02.jpg,cfp-dataset\Data\Images\330\profile\03.jpg,0.561453,1
insight,FP,07,cfp-dataset\Data\Images\330\frontal\04.jpg,cfp-dataset\Data\Images\330\profile\04.jpg,0.659779,1
insight,FP,07,cfp-dataset\Data\Images\331\frontal\09.jpg,cfp-dataset\Data\Images\331\profile\02.jpg,0.518783,1
insight,FP,07,cfp-dataset\Data\Images\331\frontal\04.jpg,cfp-dataset\Data\Images\331\profile\03.jpg,0.313105,1
insight,FP,07,cfp-dataset\Data\Images\331\frontal\06.jpg,cfp-dataset\Data\Images\331\profile\03.jpg,0.302630,1
insight,FP,07,cfp-dataset\Data\Images\331\frontal\08.jpg,cfp-dataset\Data\Images\331\profile\04.jpg,0.520937,1
insight,FP,07,cfp-dataset\Data\Images\331\frontal\03.jpg,cfp-dataset\Data\Images\331\profile\02.jpg,0.473091,1
insight,FP,07,cfp-dataset\Data\Images\331\frontal\05.jpg,cfp-dataset\Data\Images\331\profile\04.jpg,0.494143,1
insight,FP,07,cfp-dataset\Data\Images\331\frontal\04.jpg,cfp-dataset\Data\Images\331\profile\04.jpg,0.580004,1
insight,FP,07,cfp-dataset\Data\Images\332\frontal\08.jpg,cfp-dataset\Data\Images\332\profile\01.jpg,0.551824,1
insight,FP,07,cfp-dataset\Data\Images\332\frontal\08.jpg,cfp-dataset\Data\Images\332\profile\04.jpg,0.536791,1
insight,FP,07,cfp-dataset\Data\Images\332\frontal\07.jpg,cfp-dataset\Data\Images\332\profile\02.jpg,0.459731,1
insight,FP,07,cfp-dataset\Data\Images\332\frontal\10.jpg,cfp-dataset\Data\Images\332\profile\01.jpg,0.471116,1
insight,FP,07,cfp-dataset\Data\Images\332\frontal\03.jpg,cfp-dataset\Data\Images\332\profile\01.jpg,0.517256,1
insight,FP,07,cfp-dataset\Data\Images\332\frontal\07.jpg,cfp-dataset\Data\Images\332\profile\04.jpg,0.540427,1
insight,FP,07,cfp-dataset\Data\Images\332\frontal\07.jpg,cfp-dataset\Data\Images\332\profile\03.jpg,0.596530,1
insight,FP,07,cfp-dataset\Data\Images\333\frontal\01.jpg,cfp-dataset\Data\Images\333\profile\02.jpg,0.661823,1
insight,FP,07,cfp-dataset\Data\Images\333\frontal\05.jpg,cfp-dataset\Data\Images\333\profile\03.jpg,0.501428,1
insight,FP,07,cfp-dataset\Data\Images\333\frontal\09.jpg,cfp-dataset\Data\Images\333\profile\03.jpg,0.562770,1
insight,FP,07,cfp-dataset\Data\Images\333\frontal\05.jpg,cfp-dataset\Data\Images\333\profile\04.jpg,0.625873,1
insight,FP,07,cfp-dataset\Data\Images\333\frontal\03.jpg,cfp-dataset\Data\Images\333\profile\02.jpg,0.656714,1
insight,FP,07,cfp-dataset\Data\Images\333\frontal\05.jpg,cfp-dataset\Data\Images\333\profile\01.jpg,0.554187,1
insight,FP,07,cfp-dataset\Data\Images\333\frontal\01.jpg,cfp-dataset\Data\Images\333\profile\04.jpg,0.707027,1
insight,FP,07,cfp-dataset\Data\Images\334\frontal\07.jpg,cfp-dataset\Data\Images\334\profile\03.jpg,0.458393,1
insight,FP,07,cfp-dataset\Data\Images\334\frontal\04.jpg,cfp-dataset\Data\Images\334\profile\01.jpg,0.440186,1
insight,FP,07,cfp-dataset\Data\Images\334\frontal\06.jpg,cfp-dataset\Data\Images\334\profile\01.jpg,0.603964,1
insight,FP,07,cfp-dataset\Data\Images\334\frontal\05.jpg,cfp-dataset\Data\Images\334\profile\04.jpg,0.512111,1
insight,FP,07,cfp-dataset\Data\Images\334\frontal\06.jpg,cfp-dataset\Data\Images\334\profile\02.jpg,0.308297,1
insight,FP,07,cfp-dataset\Data\Images\334\frontal\05.jpg,cfp-dataset\Data\Images\334\profile\01.jpg,0.411048,1
insight,FP,07,cfp-dataset\Data\Images\334\frontal\01.jpg,cfp-dataset\Data\Images\334\profile\04.jpg,0.388220,1
insight,FP,07,cfp-dataset\Data\Images\335\frontal\03.jpg,cfp-dataset\Data\Images\335\profile\04.jpg,0.576508,1
insight,FP,07,cfp-dataset\Data\Images\335\frontal\09.jpg,cfp-dataset\Data\Images\335\profile\03.jpg,0.537010,1
insight,FP,07,cfp-dataset\Data\Images\335\frontal\02.jpg,cfp-dataset\Data\Images\335\profile\02.jpg,0.658578,1
insight,FP,07,cfp-dataset\Data\Images\335\frontal\09.jpg,cfp-dataset\Data\Images\335\profile\04.jpg,0.605846,1
insight,FP,07,cfp-dataset\Data\Images\335\frontal\05.jpg,cfp-dataset\Data\Images\335\profile\04.jpg,0.581586,1
insight,FP,07,cfp-dataset\Data\Images\335\frontal\10.jpg,cfp-dataset\Data\Images\335\profile\02.jpg,0.600704,1
insight,FP,07,cfp-dataset\Data\Images\335\frontal\08.jpg,cfp-dataset\Data\Images\335\profile\03.jpg,0.508355,1
insight,FP,07,cfp-dataset\Data\Images\336\frontal\08.jpg,cfp-dataset\Data\Images\336\profile\04.jpg,0.726005,1
insight,FP,07,cfp-dataset\Data\Images\336\frontal\01.jpg,cfp-dataset\Data\Images\336\profile\03.jpg,0.695603,1
insight,FP,07,cfp-dataset\Data\Images\336\frontal\06.jpg,cfp-dataset\Data\Images\336\profile\02.jpg,0.610556,1
insight,FP,07,cfp-dataset\Data\Images\336\frontal\08.jpg,cfp-dataset\Data\Images\336\profile\02.jpg,0.697199,1
insight,FP,07,cfp-dataset\Data\Images\336\frontal\10.jpg,cfp-dataset\Data\Images\336\profile\02.jpg,0.728402,1
insight,FP,07,cfp-dataset\Data\Images\336\frontal\02.jpg,cfp-dataset\Data\Images\336\profile\01.jpg,0.652880,1
insight,FP,07,cfp-dataset\Data\Images\336\frontal\03.jpg,cfp-dataset\Data\Images\336\profile\03.jpg,0.718495,1
insight,FP,07,cfp-dataset\Data\Images\337\frontal\05.jpg,cfp-dataset\Data\Images\337\profile\04.jpg,0.603514,1
insight,FP,07,cfp-dataset\Data\Images\337\frontal\04.jpg,cfp-dataset\Data\Images\337\profile\03.jpg,0.536410,1
insight,FP,07,cfp-dataset\Data\Images\337\frontal\01.jpg,cfp-dataset\Data\Images\337\profile\03.jpg,0.495098,1
insight,FP,07,cfp-dataset\Data\Images\337\frontal\06.jpg,cfp-dataset\Data\Images\337\profile\02.jpg,0.503504,1
insight,FP,07,cfp-dataset\Data\Images\337\frontal\03.jpg,cfp-dataset\Data\Images\337\profile\01.jpg,0.293926,1
insight,FP,07,cfp-dataset\Data\Images\337\frontal\07.jpg,cfp-dataset\Data\Images\337\profile\02.jpg,0.400198,1
insight,FP,07,cfp-dataset\Data\Images\337\frontal\08.jpg,cfp-dataset\Data\Images\337\profile\03.jpg,0.494707,1
insight,FP,07,cfp-dataset\Data\Images\338\frontal\08.jpg,cfp-dataset\Data\Images\338\profile\02.jpg,0.725238,1
insight,FP,07,cfp-dataset\Data\Images\338\frontal\07.jpg,cfp-dataset\Data\Images\338\profile\03.jpg,0.531074,1
insight,FP,07,cfp-dataset\Data\Images\338\frontal\04.jpg,cfp-dataset\Data\Images\338\profile\04.jpg,0.517061,1
insight,FP,07,cfp-dataset\Data\Images\338\frontal\06.jpg,cfp-dataset\Data\Images\338\profile\02.jpg,0.746198,1
insight,FP,07,cfp-dataset\Data\Images\338\frontal\10.jpg,cfp-dataset\Data\Images\338\profile\02.jpg,0.602255,1
insight,FP,07,cfp-dataset\Data\Images\338\frontal\05.jpg,cfp-dataset\Data\Images\338\profile\01.jpg,0.730529,1
insight,FP,07,cfp-dataset\Data\Images\338\frontal\10.jpg,cfp-dataset\Data\Images\338\profile\04.jpg,0.578994,1
insight,FP,07,cfp-dataset\Data\Images\339\frontal\01.jpg,cfp-dataset\Data\Images\339\profile\03.jpg,0.571241,1
insight,FP,07,cfp-dataset\Data\Images\339\frontal\06.jpg,cfp-dataset\Data\Images\339\profile\04.jpg,0.461703,1
insight,FP,07,cfp-dataset\Data\Images\339\frontal\03.jpg,cfp-dataset\Data\Images\339\profile\03.jpg,0.471507,1
insight,FP,07,cfp-dataset\Data\Images\339\frontal\10.jpg,cfp-dataset\Data\Images\339\profile\02.jpg,0.514739,1
insight,FP,07,cfp-dataset\Data\Images\339\frontal\05.jpg,cfp-dataset\Data\Images\339\profile\02.jpg,0.407834,1
insight,FP,07,cfp-dataset\Data\Images\339\frontal\01.jpg,cfp-dataset\Data\Images\339\profile\04.jpg,0.524696,1
insight,FP,07,cfp-dataset\Data\Images\339\frontal\04.jpg,cfp-dataset\Data\Images\339\profile\02.jpg,0.200218,1
insight,FP,07,cfp-dataset\Data\Images\340\frontal\08.jpg,cfp-dataset\Data\Images\340\profile\04.jpg,0.476122,1
insight,FP,07,cfp-dataset\Data\Images\340\frontal\04.jpg,cfp-dataset\Data\Images\340\profile\03.jpg,0.587538,1
insight,FP,07,cfp-dataset\Data\Images\340\frontal\01.jpg,cfp-dataset\Data\Images\340\profile\04.jpg,0.451458,1
insight,FP,07,cfp-dataset\Data\Images\340\frontal\06.jpg,cfp-dataset\Data\Images\340\profile\01.jpg,0.446277,1
insight,FP,07,cfp-dataset\Data\Images\340\frontal\01.jpg,cfp-dataset\Data\Images\340\profile\03.jpg,0.580476,1
insight,FP,07,cfp-dataset\Data\Images\340\frontal\07.jpg,cfp-dataset\Data\Images\340\profile\04.jpg,0.308291,1
insight,FP,07,cfp-dataset\Data\Images\340\frontal\10.jpg,cfp-dataset\Data\Images\340\profile\01.jpg,0.511431,1
insight,FP,07,cfp-dataset\Data\Images\341\frontal\03.jpg,cfp-dataset\Data\Images\341\profile\04.jpg,0.643768,1
insight,FP,07,cfp-dataset\Data\Images\341\frontal\02.jpg,cfp-dataset\Data\Images\341\profile\01.jpg,0.438602,1
insight,FP,07,cfp-dataset\Data\Images\341\frontal\09.jpg,cfp-dataset\Data\Images\341\profile\01.jpg,0.521718,1
insight,FP,07,cfp-dataset\Data\Images\341\frontal\05.jpg,cfp-dataset\Data\Images\341\profile\03.jpg,0.390167,1
insight,FP,07,cfp-dataset\Data\Images\341\frontal\04.jpg,cfp-dataset\Data\Images\341\profile\03.jpg,0.505953,1
insight,FP,07,cfp-dataset\Data\Images\341\frontal\01.jpg,cfp-dataset\Data\Images\341\profile\01.jpg,0.614319,1
insight,FP,07,cfp-dataset\Data\Images\341\frontal\02.jpg,cfp-dataset\Data\Images\341\profile\02.jpg,0.471648,1
insight,FP,07,cfp-dataset\Data\Images\342\frontal\08.jpg,cfp-dataset\Data\Images\342\profile\02.jpg,0.596916,1
insight,FP,07,cfp-dataset\Data\Images\342\frontal\03.jpg,cfp-dataset\Data\Images\342\profile\03.jpg,0.545127,1
insight,FP,07,cfp-dataset\Data\Images\342\frontal\01.jpg,cfp-dataset\Data\Images\342\profile\02.jpg,0.520639,1
insight,FP,07,cfp-dataset\Data\Images\342\frontal\10.jpg,cfp-dataset\Data\Images\342\profile\04.jpg,0.367953,1
insight,FP,07,cfp-dataset\Data\Images\342\frontal\10.jpg,cfp-dataset\Data\Images\342\profile\02.jpg,0.496508,1
insight,FP,07,cfp-dataset\Data\Images\342\frontal\04.jpg,cfp-dataset\Data\Images\342\profile\02.jpg,0.545942,1
insight,FP,07,cfp-dataset\Data\Images\342\frontal\03.jpg,cfp-dataset\Data\Images\342\profile\02.jpg,0.511409,1
insight,FP,07,cfp-dataset\Data\Images\343\frontal\01.jpg,cfp-dataset\Data\Images\343\profile\03.jpg,0.562603,1
insight,FP,07,cfp-dataset\Data\Images\343\frontal\07.jpg,cfp-dataset\Data\Images\343\profile\01.jpg,0.631802,1
insight,FP,07,cfp-dataset\Data\Images\343\frontal\07.jpg,cfp-dataset\Data\Images\343\profile\03.jpg,0.588805,1
insight,FP,07,cfp-dataset\Data\Images\343\frontal\01.jpg,cfp-dataset\Data\Images\343\profile\01.jpg,0.615458,1
insight,FP,07,cfp-dataset\Data\Images\343\frontal\03.jpg,cfp-dataset\Data\Images\343\profile\02.jpg,0.569607,1
insight,FP,07,cfp-dataset\Data\Images\343\frontal\05.jpg,cfp-dataset\Data\Images\343\profile\02.jpg,0.548125,1
insight,FP,07,cfp-dataset\Data\Images\343\frontal\04.jpg,cfp-dataset\Data\Images\343\profile\03.jpg,0.541632,1
insight,FP,07,cfp-dataset\Data\Images\344\frontal\10.jpg,cfp-dataset\Data\Images\344\profile\02.jpg,0.510131,1
insight,FP,07,cfp-dataset\Data\Images\344\frontal\10.jpg,cfp-dataset\Data\Images\344\profile\01.jpg,0.441199,1
insight,FP,07,cfp-dataset\Data\Images\344\frontal\02.jpg,cfp-dataset\Data\Images\344\profile\04.jpg,0.473135,1
insight,FP,07,cfp-dataset\Data\Images\344\frontal\08.jpg,cfp-dataset\Data\Images\344\profile\03.jpg,0.515737,1
insight,FP,07,cfp-dataset\Data\Images\344\frontal\03.jpg,cfp-dataset\Data\Images\344\profile\02.jpg,0.494123,1
insight,FP,07,cfp-dataset\Data\Images\344\frontal\01.jpg,cfp-dataset\Data\Images\344\profile\01.jpg,0.529050,1
insight,FP,07,cfp-dataset\Data\Images\344\frontal\06.jpg,cfp-dataset\Data\Images\344\profile\01.jpg,0.555335,1
insight,FP,07,cfp-dataset\Data\Images\345\frontal\03.jpg,cfp-dataset\Data\Images\345\profile\02.jpg,0.724162,1
insight,FP,07,cfp-dataset\Data\Images\345\frontal\06.jpg,cfp-dataset\Data\Images\345\profile\02.jpg,0.723336,1
insight,FP,07,cfp-dataset\Data\Images\345\frontal\10.jpg,cfp-dataset\Data\Images\345\profile\04.jpg,0.561210,1
insight,FP,07,cfp-dataset\Data\Images\345\frontal\08.jpg,cfp-dataset\Data\Images\345\profile\03.jpg,0.534707,1
insight,FP,07,cfp-dataset\Data\Images\345\frontal\04.jpg,cfp-dataset\Data\Images\345\profile\02.jpg,0.729508,1
insight,FP,07,cfp-dataset\Data\Images\345\frontal\09.jpg,cfp-dataset\Data\Images\345\profile\01.jpg,0.677309,1
insight,FP,07,cfp-dataset\Data\Images\345\frontal\02.jpg,cfp-dataset\Data\Images\345\profile\01.jpg,0.671243,1
insight,FP,07,cfp-dataset\Data\Images\346\frontal\10.jpg,cfp-dataset\Data\Images\346\profile\03.jpg,0.408320,1
insight,FP,07,cfp-dataset\Data\Images\346\frontal\06.jpg,cfp-dataset\Data\Images\346\profile\01.jpg,0.572852,1
insight,FP,07,cfp-dataset\Data\Images\346\frontal\07.jpg,cfp-dataset\Data\Images\346\profile\03.jpg,0.408785,1
insight,FP,07,cfp-dataset\Data\Images\346\frontal\03.jpg,cfp-dataset\Data\Images\346\profile\01.jpg,0.610154,1
insight,FP,07,cfp-dataset\Data\Images\346\frontal\05.jpg,cfp-dataset\Data\Images\346\profile\01.jpg,0.643445,1
insight,FP,07,cfp-dataset\Data\Images\346\frontal\07.jpg,cfp-dataset\Data\Images\346\profile\04.jpg,0.594111,1
insight,FP,07,cfp-dataset\Data\Images\346\frontal\09.jpg,cfp-dataset\Data\Images\346\profile\02.jpg,0.576180,1
insight,FP,07,cfp-dataset\Data\Images\347\frontal\09.jpg,cfp-dataset\Data\Images\347\profile\04.jpg,0.608282,1
insight,FP,07,cfp-dataset\Data\Images\347\frontal\04.jpg,cfp-dataset\Data\Images\347\profile\01.jpg,0.453178,1
insight,FP,07,cfp-dataset\Data\Images\347\frontal\01.jpg,cfp-dataset\Data\Images\347\profile\02.jpg,0.357375,1
insight,FP,07,cfp-dataset\Data\Images\347\frontal\03.jpg,cfp-dataset\Data\Images\347\profile\03.jpg,0.668065,1
insight,FP,07,cfp-dataset\Data\Images\347\frontal\06.jpg,cfp-dataset\Data\Images\347\profile\01.jpg,0.675637,1
insight,FP,07,cfp-dataset\Data\Images\347\frontal\08.jpg,cfp-dataset\Data\Images\347\profile\01.jpg,0.647951,1
insight,FP,07,cfp-dataset\Data\Images\347\frontal\05.jpg,cfp-dataset\Data\Images\347\profile\01.jpg,0.584806,1
insight,FP,07,cfp-dataset\Data\Images\348\frontal\05.jpg,cfp-dataset\Data\Images\348\profile\01.jpg,0.475581,1
insight,FP,07,cfp-dataset\Data\Images\348\frontal\07.jpg,cfp-dataset\Data\Images\348\profile\04.jpg,0.752342,1
insight,FP,07,cfp-dataset\Data\Images\348\frontal\06.jpg,cfp-dataset\Data\Images\348\profile\01.jpg,0.519280,1
insight,FP,07,cfp-dataset\Data\Images\348\frontal\04.jpg,cfp-dataset\Data\Images\348\profile\02.jpg,0.399545,1
insight,FP,07,cfp-dataset\Data\Images\348\frontal\10.jpg,cfp-dataset\Data\Images\348\profile\02.jpg,0.419983,1
insight,FP,07,cfp-dataset\Data\Images\348\frontal\06.jpg,cfp-dataset\Data\Images\348\profile\02.jpg,0.482952,1
insight,FP,07,cfp-dataset\Data\Images\348\frontal\02.jpg,cfp-dataset\Data\Images\348\profile\04.jpg,0.649862,1
insight,FP,07,cfp-dataset\Data\Images\349\frontal\01.jpg,cfp-dataset\Data\Images\349\profile\04.jpg,0.654870,1
insight,FP,07,cfp-dataset\Data\Images\349\frontal\02.jpg,cfp-dataset\Data\Images\349\profile\02.jpg,0.436404,1
insight,FP,07,cfp-dataset\Data\Images\349\frontal\08.jpg,cfp-dataset\Data\Images\349\profile\02.jpg,0.428533,1
insight,FP,07,cfp-dataset\Data\Images\349\frontal\08.jpg,cfp-dataset\Data\Images\349\profile\01.jpg,0.575885,1
insight,FP,07,cfp-dataset\Data\Images\349\frontal\09.jpg,cfp-dataset\Data\Images\349\profile\03.jpg,0.497247,1
insight,FP,07,cfp-dataset\Data\Images\349\frontal\02.jpg,cfp-dataset\Data\Images\349\profile\03.jpg,0.510488,1
insight,FP,07,cfp-dataset\Data\Images\349\frontal\03.jpg,cfp-dataset\Data\Images\349\profile\02.jpg,0.340882,1
insight,FP,07,cfp-dataset\Data\Images\350\frontal\04.jpg,cfp-dataset\Data\Images\350\profile\03.jpg,0.541266,1
insight,FP,07,cfp-dataset\Data\Images\350\frontal\05.jpg,cfp-dataset\Data\Images\350\profile\03.jpg,0.488677,1
insight,FP,07,cfp-dataset\Data\Images\350\frontal\07.jpg,cfp-dataset\Data\Images\350\profile\03.jpg,0.532268,1
